tenure,MonthlyCharges,OnlineSecurity,TotalCharges,InternetService,TechSupport,Contract,Churn Probability
5,75.9,No,357.75,Fiber optic,No,Month-to-month,0.8317053390338441
53,85.7,Yes,4616.1,DSL,Yes,Month-to-month,0.23982646895855078
47,98.75,Yes,4533.7,Fiber optic,No,Month-to-month,0.4664103993723356
31,20.1,No internet service,589.25,No,No internet service,One year,0.041127965039558824
13,61.8,No,750.1,DSL,Yes,Month-to-month,0.43413588258322655
28,49.9,No,1410.25,DSL,No,Month-to-month,0.47433976801389754
10,86.45,No,830.85,Fiber optic,No,Month-to-month,0.8236542166436878
38,20.4,No internet service,743.5,No,No internet service,Two year,0.016757173903771662
1,45.3,No,45.3,DSL,No,Month-to-month,0.7333292676551519
67,104.1,No,7040.85,Fiber optic,No,One year,0.4141913893556908
52,75.4,Yes,3865.45,DSL,No,One year,0.16157801109740225
62,108.15,Yes,6825.65,Fiber optic,Yes,Two year,0.17072711787992875
16,86.25,No,1340.1,Fiber optic,No,Month-to-month,0.7919890405598295
5,81.0,No,371.65,Fiber optic,No,Month-to-month,0.8320623523340109
12,95.7,No,1184.0,Fiber optic,No,One year,0.4675560811234117
72,116.85,Yes,8477.7,Fiber optic,Yes,Two year,0.07269515313741319
71,105.75,No,7382.85,Fiber optic,Yes,One year,0.32414979436094415
24,20.15,No internet service,456.85,No,No internet service,One year,0.04131475512029311
15,19.6,No internet service,331.6,No,No internet service,Two year,0.03423198460417754
67,90.6,Yes,6056.15,Fiber optic,No,One year,0.29842616544887607
2,60.95,Yes,134.6,DSL,No,Month-to-month,0.5296723424964188
5,25.05,No,125.5,DSL,No,Month-to-month,0.6954291908527529
15,88.15,No,1390.6,Fiber optic,No,Month-to-month,0.7961052505700789
1,20.2,No internet service,20.2,No,No internet service,Month-to-month,0.5756516492442447
41,60.3,Yes,2511.3,DSL,No,One year,0.17295356717577184
43,63.95,Yes,2737.05,DSL,No,Month-to-month,0.3191101893008124
1,74.3,No,74.3,Fiber optic,No,Month-to-month,0.8528623080282626
1,70.6,No,70.6,Fiber optic,No,Month-to-month,0.8494928803748798
26,90.8,No,2361.8,Fiber optic,No,Month-to-month,0.7072943990286611
22,79.35,No,1730.35,Fiber optic,No,Month-to-month,0.7136413026190216
71,90.55,Yes,6404.0,DSL,Yes,Two year,0.03201429228677453
7,19.45,No internet service,165.35,No,No internet service,Two year,0.0463571380411874
28,64.45,No,1867.6,DSL,Yes,Month-to-month,0.32390192780256005
16,69.65,No,1043.3,Fiber optic,No,Month-to-month,0.7869486896502691
7,19.5,No internet service,128.6,No,No internet service,One year,0.08944250129904803
69,110.5,No,7455.45,Fiber optic,Yes,Two year,0.2546084348272723
1,24.7,No,24.7,DSL,No,Month-to-month,0.7333556345366635
3,77.4,Yes,206.15,DSL,No,Month-to-month,0.5007296440136924
21,96.8,No,2030.3,Fiber optic,No,Month-to-month,0.7210066787550782
69,85.4,No,5869.4,Fiber optic,No,Month-to-month,0.6341350616861336
71,47.6,Yes,3377.8,DSL,Yes,Two year,0.03548948161559489
69,19.4,No internet service,1346.2,No,No internet service,Two year,0.014551822157938293
48,103.85,No,4946.05,Fiber optic,Yes,Month-to-month,0.514744485296289
47,83.35,No,4065.0,Fiber optic,No,Month-to-month,0.6782110556009766
2,49.4,No,106.55,DSL,No,Month-to-month,0.7183989283113259
45,108.45,Yes,4964.7,Fiber optic,Yes,Month-to-month,0.3553533560954175
51,81.0,No,4085.75,Fiber optic,No,Month-to-month,0.6649966011032225
22,79.2,Yes,1742.75,DSL,Yes,Month-to-month,0.2707542554232767
72,86.65,Yes,6224.8,DSL,Yes,Two year,0.03170299712642665
37,92.95,No,3415.25,Fiber optic,No,Month-to-month,0.6887313196746613
71,90.35,Yes,6325.25,DSL,Yes,Two year,0.031931811971813905
7,48.7,No,340.25,DSL,No,Month-to-month,0.6153535906519432
66,25.15,No internet service,1683.6,No,No internet service,Two year,0.012490898373927225
51,76.4,Yes,3966.3,DSL,Yes,One year,0.12897425669054335
30,19.55,No internet service,608.5,No,No internet service,One year,0.04086448122983905
34,85.35,No,2896.6,Fiber optic,No,Month-to-month,0.6979071563525578
64,24.8,No internet service,1514.85,No,No internet service,Two year,0.013092021712833232
65,103.15,No,6792.45,Fiber optic,No,One year,0.41627375299143626
47,100.75,Yes,4669.2,Fiber optic,Yes,Month-to-month,0.35622633822744443
1,95.6,Yes,95.6,Fiber optic,No,Month-to-month,0.6817963286766708
49,59.75,Yes,2934.3,DSL,No,Month-to-month,0.31771227001647223
67,94.1,No,6302.8,Fiber optic,Yes,Two year,0.2202053844998361
39,19.35,No internet service,779.2,No,No internet service,One year,0.04173129259651361
14,19.9,No internet service,283.75,No,No internet service,Month-to-month,0.22178134462099544
43,108.15,Yes,4600.7,Fiber optic,Yes,Month-to-month,0.37790936157987526
56,101.05,No,5594.0,Fiber optic,No,Month-to-month,0.6483492713956939
14,59.1,No,772.85,DSL,Yes,One year,0.2270052751254201
1,71.35,No,71.35,Fiber optic,No,Month-to-month,0.8524425608817128
16,55.85,Yes,857.8,DSL,No,One year,0.21139619058369863
70,106.05,Yes,7554.05,Fiber optic,No,Month-to-month,0.4199202574169159
72,84.1,Yes,5981.65,DSL,No,Two year,0.08181689406348079
23,75.3,No,1702.9,Fiber optic,No,Month-to-month,0.7027980131856394
21,24.7,No internet service,467.15,No,No internet service,Month-to-month,0.13411572889004564
1,20.15,No internet service,20.15,No,No internet service,Month-to-month,0.5790764495985117
1,69.75,No,69.75,Fiber optic,No,Month-to-month,0.8456272129645306
32,93.2,No,2931.0,Fiber optic,No,Month-to-month,0.6973945315424782
17,80.85,No,1400.85,Fiber optic,No,Month-to-month,0.7665111949757744
4,33.65,Yes,137.85,DSL,No,Month-to-month,0.536755432685322
36,55.8,No,1941.5,DSL,No,One year,0.24490000448051044
50,39.7,No,1932.75,DSL,Yes,Two year,0.10079934880051689
48,29.5,No,1423.05,DSL,Yes,Month-to-month,0.3275800963349167
50,20.15,No internet service,970.85,No,No internet service,Two year,0.015551863012728952
72,79.55,Yes,5810.9,DSL,Yes,Two year,0.03285046928291536
10,24.8,No internet service,223.9,No,No internet service,Month-to-month,0.2133180828594497
18,19.65,No internet service,391.7,No,No internet service,Month-to-month,0.1833777259097156
1,79.95,No,79.95,Fiber optic,No,Month-to-month,0.8545590281869843
1,19.3,No internet service,19.3,No,No internet service,Month-to-month,0.5557594827839644
9,94.05,No,811.65,Fiber optic,No,Month-to-month,0.8246907679238092
2,90.75,Yes,174.75,Fiber optic,No,Month-to-month,0.6091710915157642
40,78.85,No,3126.85,Fiber optic,Yes,Month-to-month,0.515553642001607
69,99.5,No,6841.45,Fiber optic,No,One year,0.39405693687414184
37,99.2,Yes,3754.6,Fiber optic,Yes,One year,0.27775411870806477
18,80.55,No,1406.65,Fiber optic,No,Month-to-month,0.7309720835205861
11,70.2,No,834.7,Fiber optic,No,Month-to-month,0.798462121935744
8,85.2,No,627.4,Fiber optic,No,Month-to-month,0.827248032699512
3,75.25,No,242.0,Fiber optic,No,Month-to-month,0.8357247374211666
55,59.45,Yes,3157.0,DSL,No,One year,0.16665853050239596
33,93.35,No,3092.0,Fiber optic,No,Month-to-month,0.690285151055305
46,44.95,No,2168.9,DSL,No,Month-to-month,0.46914478403240795
34,26.1,No internet service,980.35,No,No internet service,Two year,0.022161560697463046
3,20.2,No internet service,65.95,No,No internet service,Month-to-month,0.28991891668135905
30,21.25,No internet service,711.9,No,No internet service,Two year,0.021170129007736366
33,59.4,Yes,1952.8,DSL,Yes,One year,0.13811529080389132
45,95.0,No,4368.85,Fiber optic,No,One year,0.38631849897586706
40,61.9,Yes,2647.1,DSL,Yes,Month-to-month,0.24178278889081534
71,118.65,Yes,8477.6,Fiber optic,Yes,Two year,0.09175943346344646
1,54.35,No,54.35,DSL,No,Month-to-month,0.7295915363813383
72,64.45,Yes,4528.0,DSL,Yes,Two year,0.03357567802700312
22,80.15,No,1790.65,Fiber optic,No,Month-to-month,0.7127769955435345
46,20.2,No internet service,845.6,No,No internet service,One year,0.04146054889138139
55,21.0,No internet service,1210.3,No,No internet service,Two year,0.016795174037380733
1,20.45,No internet service,20.45,No,No internet service,Month-to-month,0.5103829454157766
12,75.85,No,854.45,DSL,Yes,One year,0.23591776854297683
31,80.45,No,2429.1,Fiber optic,No,Month-to-month,0.7008400682034992
5,24.95,No,100.4,DSL,No,Month-to-month,0.7010772517838132
67,75.5,Yes,5229.45,DSL,No,Two year,0.09177789446442437
1,44.45,No,44.45,DSL,No,Month-to-month,0.7333292676551519
40,42.35,Yes,1716.45,DSL,No,One year,0.17539049248838806
41,74.55,Yes,3023.55,DSL,No,Month-to-month,0.3271790460390838
1,75.3,No,75.3,Fiber optic,No,Month-to-month,0.8535067519142596
51,94.8,Yes,4837.6,Fiber optic,No,One year,0.3011967651027201
42,48.15,Yes,2032.3,DSL,Yes,Two year,0.06375090168516027
23,19.65,No internet service,436.9,No,No internet service,One year,0.04128134884417888
1,70.55,No,70.55,Fiber optic,No,Month-to-month,0.8492238028157122
1,20.15,No internet service,20.15,No,No internet service,Month-to-month,0.5790764495985117
56,106.6,Yes,5893.95,Fiber optic,No,Month-to-month,0.4255642037879408
15,91.0,No,1430.05,Fiber optic,No,Month-to-month,0.7971088046475074
12,25.4,No internet service,313.0,No,No internet service,Two year,0.03866526350295679
54,69.95,Yes,3871.85,DSL,Yes,Two year,0.046627584626862895
7,66.85,No,458.1,DSL,No,Month-to-month,0.5759782599632451
33,86.15,No,2745.7,Fiber optic,No,Month-to-month,0.7041919360586796
16,20.15,No internet service,341.35,No,No internet service,Month-to-month,0.22309361194515395
21,64.85,Yes,1336.8,DSL,No,One year,0.19567201234417056
30,74.85,No,2181.75,DSL,No,Two year,0.2196193521183579
3,50.5,No,147.75,DSL,Yes,Month-to-month,0.5482879411349687
11,72.9,No,818.45,Fiber optic,No,Month-to-month,0.8147068936904308
62,115.05,Yes,7133.45,Fiber optic,Yes,One year,0.2945405269859909
18,19.0,No internet service,348.8,No,No internet service,Month-to-month,0.17707107251871262
6,19.55,No internet service,128.6,No,No internet service,Month-to-month,0.26219955867210554
46,101.1,No,4674.4,Fiber optic,No,One year,0.4077825315424374
21,84.1,No,1737.45,Fiber optic,No,Month-to-month,0.7185167627697702
68,24.15,No internet service,1498.85,No,No internet service,Two year,0.012045842228126978
1,50.1,No,50.1,DSL,No,Month-to-month,0.7289518903965395
25,74.6,No,1797.75,Fiber optic,No,Month-to-month,0.6983239818426816
24,19.75,No internet service,498.1,No,No internet service,Two year,0.01924817687205019
30,85.0,No,2624.25,Fiber optic,No,Month-to-month,0.7045743017549988
2,80.55,No,184.1,Fiber optic,No,Month-to-month,0.8379719567929342
51,106.8,No,5498.8,Fiber optic,No,One year,0.4135674254816943
57,84.5,Yes,4845.4,DSL,Yes,Two year,0.04374622079145902
15,25.05,No internet service,369.1,No,No internet service,Two year,0.039691343336060815
72,83.7,Yes,6096.9,DSL,Yes,Two year,0.03201389884027298
2,75.8,No,160.75,Fiber optic,No,Month-to-month,0.8376149434927674
28,96.6,No,2684.35,Fiber optic,No,Month-to-month,0.7069054847354526
29,98.5,No,3004.15,Fiber optic,No,Month-to-month,0.7006207050293308
70,101.1,Yes,6994.8,Fiber optic,Yes,Two year,0.15034252764970768
13,20.2,No internet service,273.25,No,No internet service,One year,0.06118086669839974
59,94.05,Yes,5483.9,Fiber optic,Yes,One year,0.24886958645940377
13,95.25,No,1233.65,Fiber optic,No,Month-to-month,0.8099385399979397
7,74.4,No,527.9,Fiber optic,No,Month-to-month,0.8268218474878315
62,81.0,Yes,4985.9,DSL,Yes,Two year,0.03963335213698756
21,60.25,Yes,1258.35,DSL,Yes,One year,0.14661531514527681
2,60.85,No,111.4,DSL,No,Month-to-month,0.6948893678224566
1,43.95,No,43.95,DSL,No,Month-to-month,0.7333292676551519
4,86.05,No,308.1,Fiber optic,No,Month-to-month,0.8369099114910367
19,20.25,No internet service,383.65,No,No internet service,One year,0.047676506418330405
30,85.15,No,2555.9,Fiber optic,Yes,Month-to-month,0.5361093835822085
67,19.4,No internet service,1284.2,No,No internet service,Two year,0.015145695816787087
72,102.65,Yes,7550.3,Fiber optic,No,Two year,0.14867227030930175
53,19.9,No internet service,1110.05,No,No internet service,Two year,0.017727739677957786
5,19.55,No internet service,99.6,No,No internet service,One year,0.09360380549426402
71,95.5,No,6707.15,Fiber optic,Yes,Two year,0.1855445228301516
50,84.15,No,4164.4,DSL,Yes,One year,0.19181590735658308
56,103.2,No,5873.75,Fiber optic,Yes,Two year,0.22124970708435734
2,50.2,No,109.25,DSL,Yes,Month-to-month,0.5523579382476789
2,88.55,No,179.25,Fiber optic,No,Month-to-month,0.838498142114972
24,54.75,Yes,1338.15,DSL,No,Month-to-month,0.3480478457593697
46,19.95,No internet service,862.4,No,No internet service,Two year,0.015757301012222308
71,116.25,Yes,8564.75,Fiber optic,Yes,Two year,0.09078093520147489
29,31.2,No,926.2,DSL,Yes,Month-to-month,0.3427455651122375
69,24.45,No internet service,1718.2,No,No internet service,Two year,0.012045842228126978
71,84.2,No,5956.85,DSL,Yes,Two year,0.08503931928541654
1,91.3,No,91.3,Fiber optic,No,Month-to-month,0.8553753819621739
56,85.65,Yes,4824.45,DSL,Yes,Two year,0.044403214717376766
56,21.2,No internet service,1238.65,No,No internet service,One year,0.04428005115703332
1,79.5,No,79.5,Fiber optic,No,Month-to-month,0.8545590281869843
28,25.55,No internet service,672.2,No,No internet service,One year,0.04567548950983092
19,20.2,No internet service,382.2,No,No internet service,Month-to-month,0.163591158030465
66,63.85,No,4264.6,DSL,Yes,Month-to-month,0.3032937560743392
17,61.95,No,1070.7,DSL,Yes,One year,0.2095173864047925
52,25.75,No internet service,1345.85,No,No internet service,Two year,0.018697392001658212
19,58.2,No,1045.25,DSL,No,One year,0.283174120297542
36,85.85,Yes,3003.55,DSL,Yes,One year,0.1629408846272303
7,70.1,No,467.55,Fiber optic,No,Month-to-month,0.8090700051955312
72,104.9,Yes,7537.5,Fiber optic,Yes,One year,0.2701926817032855
67,111.3,Yes,7482.1,Fiber optic,No,One year,0.3371467779414775
34,99.85,No,3343.15,Fiber optic,No,One year,0.4055358384048261
57,95.25,No,5427.05,Fiber optic,No,Month-to-month,0.6420004142659183
7,86.25,No,587.1,Fiber optic,No,Month-to-month,0.8281620834031457
1,100.8,No,100.8,Fiber optic,No,Month-to-month,0.8539125008969688
8,19.55,No internet service,161.15,No,No internet service,Month-to-month,0.2599769851397659
69,104.0,No,7028.5,Fiber optic,Yes,Two year,0.22931611656177273
50,104.4,Yes,5232.9,Fiber optic,No,One year,0.33076615530041015
10,19.5,No internet service,225.85,No,No internet service,One year,0.0786259317925572
12,25.25,No internet service,274.7,No,No internet service,Two year,0.03984961104393255
14,86.3,No,1180.95,Fiber optic,No,Month-to-month,0.8100863240443973
70,49.85,Yes,3370.2,DSL,Yes,Two year,0.03929022991851405
64,108.95,Yes,7111.3,Fiber optic,Yes,Month-to-month,0.3396549959330039
66,89.9,Yes,5958.85,DSL,Yes,Two year,0.04046313840781739
71,82.0,Yes,5999.85,DSL,Yes,Two year,0.03282600865212694
20,89.95,No,1648.45,Fiber optic,No,Month-to-month,0.7173418854342959
72,79.35,Yes,5753.25,DSL,Yes,Two year,0.03285046928291536
71,64.05,Yes,4492.9,DSL,Yes,Two year,0.034137671390750704
38,101.15,No,3956.7,Fiber optic,No,Month-to-month,0.6883389081221782
28,89.95,No,2625.55,Fiber optic,No,Month-to-month,0.7043850542246255
17,76.45,No,1233.4,Fiber optic,No,Month-to-month,0.7723512548511277
33,39.1,No,1309.0,DSL,No,One year,0.25010888228648787
23,34.6,Yes,813.45,DSL,Yes,Two year,0.0668752484754818
58,19.55,No internet service,1108.8,No,No internet service,One year,0.04278225865081198
70,104.45,No,7349.35,Fiber optic,Yes,Two year,0.25342309554304965
4,70.5,No,294.2,Fiber optic,No,Month-to-month,0.8274771256695902
45,20.35,No internet service,929.2,No,No internet service,Two year,0.01777246173760464
10,70.0,No,740.0,Fiber optic,No,Month-to-month,0.8048712065874734
36,19.45,No internet service,754.5,No,No internet service,Two year,0.01695851563732651
54,69.9,Yes,3883.3,DSL,Yes,Month-to-month,0.2200140156957677
23,59.7,No,1414.2,DSL,Yes,Two year,0.11049147289993212
41,78.35,Yes,3211.2,DSL,No,One year,0.175480624249677
5,71.45,No,371.6,Fiber optic,No,Month-to-month,0.8296905401293697
27,45.85,No,1246.4,DSL,No,One year,0.2523692426228637
1,95.85,No,95.85,Fiber optic,Yes,Month-to-month,0.7037531189747108
67,35.7,Yes,2545.7,DSL,Yes,Two year,0.04511435126196976
72,89.55,Yes,6448.85,DSL,Yes,Two year,0.03543350158224263
56,24.95,No internet service,1468.9,No,No internet service,Two year,0.02061880312645622
44,24.85,No internet service,1013.6,No,No internet service,One year,0.04478104240111311
66,100.8,No,6690.75,Fiber optic,No,Month-to-month,0.6461092013915266
34,64.4,Yes,2088.75,DSL,Yes,One year,0.13761047401389748
69,105.35,No,7240.65,Fiber optic,Yes,Two year,0.2344148821132824
1,102.45,Yes,102.45,Fiber optic,No,Month-to-month,0.689165769903671
40,19.65,No internet service,830.25,No,No internet service,Two year,0.01695851563732651
30,54.45,Yes,1588.7,DSL,No,Month-to-month,0.33584160056673956
11,70.5,No,829.3,DSL,Yes,Month-to-month,0.4436606565885328
15,20.1,No internet service,302.45,No,No internet service,One year,0.06136110120171332
11,69.35,No,712.25,DSL,No,Month-to-month,0.5858773197840428
64,19.8,No internet service,1336.65,No,No internet service,One year,0.04300678183955203
72,74.4,Yes,5360.75,DSL,Yes,Two year,0.0337132217996717
72,93.05,Yes,6735.05,Fiber optic,Yes,Two year,0.085450538865601
1,51.2,Yes,51.2,DSL,No,Month-to-month,0.5665424352275844
15,65.6,Yes,1010.0,DSL,Yes,One year,0.16629811060698274
60,80.55,No,4847.05,DSL,Yes,One year,0.16632040010293353
56,52.7,Yes,3019.7,DSL,No,One year,0.16636206630522923
8,20.85,No internet service,161.65,No,No internet service,Two year,0.046115653056149
3,80.1,No,217.55,Fiber optic,Yes,Month-to-month,0.6812414641776838
49,52.15,No,2583.75,DSL,No,Month-to-month,0.4654168175321886
2,80.2,No,146.05,Fiber optic,No,Month-to-month,0.8376149434927674
6,98.15,Yes,567.45,Fiber optic,Yes,Month-to-month,0.5977393158945867
70,114.95,Yes,7711.25,Fiber optic,Yes,Two year,0.17162398055576367
12,112.95,No,1384.75,Fiber optic,Yes,Month-to-month,0.6547181875866468
52,104.45,Yes,5481.25,Fiber optic,Yes,One year,0.2917372948035451
72,113.65,Yes,8124.2,Fiber optic,Yes,Two year,0.07473570720395106
40,20.6,No internet service,827.3,No,No internet service,Two year,0.015977168685651143
1,70.9,No,70.9,Fiber optic,No,Month-to-month,0.8524425608817128
3,86.85,No,220.95,Fiber optic,No,Month-to-month,0.837197428349632
40,91.55,No,3673.6,Fiber optic,No,Month-to-month,0.6848357416973115
1,49.85,No,49.85,DSL,No,Month-to-month,0.7289518903965395
